has_levelled,element_type,is_bipartite,dialect,date,lemma_std,form,inflcat,log_freq
0,Consonant,0,High German,1250,fliehen,floch,PastSgInd3,11.081311434367002
0,Vowel,0,High German,1250,fliehen,floch,PastSgInd3,11.081311434367002
1,Consonant,0,High German,1250,fliehen,flivhe,PastSgInd2,11.081311434367002
1,Vowel,0,High German,1250,fliehen,flivhe,PastSgInd2,11.081311434367002
0,Consonant,1,High German,1350,ziehen,zvehe,impSg.2,12.911148396955392
0,Vowel,1,High German,1350,ziehen,zvehe,impSg.2,12.911148396955392
0,Consonant,1,High German,1350,ziehen,gezogen,ppl,12.911148396955392
0,Vowel,1,High German,1350,ziehen,gezogen,ppl,12.911148396955392
0,Consonant,1,High German,1350,seihen,sihe,PresSgSubj3,6.008813185442595
0,Vowel,1,High German,1350,seihen,sihe,PresSgSubj3,6.008813185442595
0,Consonant,1,High German,1350,ziehen,zvehe,impSg.2,12.911148396955392
0,Vowel,1,High German,1350,ziehen,zvehe,impSg.2,12.911148396955392
0,Consonant,1,High German,1350,ziehen,zvehe,PresSgSubj3,12.911148396955392
0,Vowel,1,High German,1350,ziehen,zvehe,PresSgSubj3,12.911148396955392
0,Consonant,1,High German,1272,ziehen,zivch,impSg.2,12.911148396955392
0,Vowel,1,High German,1272,ziehen,zivch,impSg.2,12.911148396955392
0,Consonant,0,High German,1272,fliehen,enphliehen,inf,11.081311434367002
0,Vowel,0,High German,1272,fliehen,enphliehen,inf,11.081311434367002
0,Consonant,1,High German,1272,verlieren,vliz,PresSgSubj3,12.774112848225492
0,Vowel,1,High German,1272,verlieren,vliz,PresSgSubj3,12.774112848225492
0,Consonant,1,High German,1272,verlieren,vlorn,ppl,12.774112848225492
0,Vowel,1,High German,1272,verlieren,vlorn,ppl,12.774112848225492
0,Consonant,1,High German,1272,ziehen,gezihen,inf,12.911148396955392
0,Vowel,1,High German,1272,ziehen,gezihen,inf,12.911148396955392
0,Consonant,1,High German,1272,ziehen,zivhet,PresSgInd3,12.911148396955392
0,Vowel,1,High German,1272,ziehen,zivhet,PresSgInd3,12.911148396955392
0,Consonant,0,High German,1272,fliehen,fliehen,inf,11.081311434367002
0,Vowel,0,High German,1272,fliehen,fliehen,inf,11.081311434367002
0,Consonant,1,Low German,1250,ziehen,verzien,inf,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verzien,inf,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,virzien,inf,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,virzien,inf,12.911148396955392
0,Consonant,1,Low German,1250,verlieren,virluorin,PastPlInd3,12.774112848225492
1,Vowel,1,Low German,1250,verlieren,virluorin,PastPlInd3,12.774112848225492
0,Consonant,0,Low German,1250,fliehen,Vlie,PresSgSubj3,11.081311434367002
0,Vowel,0,Low German,1250,fliehen,Vlie,PresSgSubj3,11.081311434367002
0,Consonant,1,Low German,1250,leihen,le,PastSgInd3,9.387816877106937
0,Vowel,1,Low German,1250,leihen,le,PastSgInd3,9.387816877106937
0,Consonant,1,Low German,1250,ziehen,virze,PastSgInd3,12.911148396955392
1,Vowel,1,Low German,1250,ziehen,virze,PastSgInd3,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,virze,PastSgInd3,12.911148396955392
1,Vowel,1,Low German,1250,ziehen,virze,PastSgInd3,12.911148396955392
0,Consonant,1,Low German,1250,verlieren,verlise,PresSgSubj3,12.774112848225492
0,Vowel,1,Low German,1250,verlieren,verlise,PresSgSubj3,12.774112848225492
0,Consonant,1,Low German,1250,ziehen,verzegen,ppl,12.911148396955392
1,Vowel,1,Low German,1250,ziehen,verzegen,ppl,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,verzegen,ppl,12.911148396955392
1,Vowel,1,Low German,1250,ziehen,verzegen,ppl,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,uerzin,inf,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,uerzin,inf,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,uerzien,inf,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,uerzien,inf,12.911148396955392
0,Consonant,1,Low German,1250,verlieren,uerloren,ppl,12.774112848225492
0,Vowel,1,Low German,1250,verlieren,uerloren,ppl,12.774112848225492
0,Consonant,1,Low German,1250,ziehen,uorzigen,ppl,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,uorzigen,ppl,12.911148396955392
0,Consonant,1,Low German,1250,kiesen,gecoren,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,gecoren,ppl,0.0
0,Consonant,1,Low German,1250,ziehen,virtiien,inf,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,virtiien,inf,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,virtiien,inf,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,virtiien,inf,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,virtyien,inf,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,virtyien,inf,12.911148396955392
0,Consonant,1,Low German,1250,verlieren,vorloren,ppl,12.774112848225492
0,Vowel,1,Low German,1250,verlieren,vorloren,ppl,12.774112848225492
0,Consonant,1,Low German,1250,kiesen,gekorin,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,gekorin,ppl,0.0
0,Consonant,1,Low German,1250,kiesen,kiesen,inf,0.0
0,Vowel,1,Low German,1250,kiesen,kiesen,inf,0.0
0,Consonant,1,Low German,1250,ziehen,virzie,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,virzie,PresPlInd1,12.911148396955392
0,Consonant,1,Low German,1250,kiesen,gecorin,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,gecorin,ppl,0.0
0,Consonant,1,Low German,1250,ziehen,vercigin,ppl,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,vercigin,ppl,12.911148396955392
1,Consonant,1,Low German,1250,ziehen,werthigen,inf,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,werthigen,inf,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,verthige,PastPlInd1,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verthige,PastPlInd1,12.911148396955392
1,Consonant,1,Low German,1250,ziehen,uerthige,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,uerthige,PresPlInd1,12.911148396955392
1,Consonant,1,Low German,1250,leihen,geluwen,ppl,9.387816877106937
1,Vowel,1,Low German,1250,leihen,geluwen,ppl,9.387816877106937
0,Consonant,1,Low German,1250,ziehen,virzigen,ppl,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,virzigen,ppl,12.911148396955392
0,Consonant,1,Low German,1250,kiesen,gekorin,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,gekorin,ppl,0.0
0,Consonant,1,Low German,1250,ziehen,virzigen,ppl,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,virzigen,ppl,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,virzigen,ppl,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,virzigen,ppl,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,virzigen,ppl,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,virzigen,ppl,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,virzigen,ppl,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,virzigen,ppl,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,virzien,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,virzien,PresPlInd1,12.911148396955392
0,Consonant,1,Low German,1250,kiesen,virkisen,PresPlInd1,0.0
0,Vowel,1,Low German,1250,kiesen,virkisen,PresPlInd1,0.0
0,Consonant,1,Low German,1250,kiesen,virkisen,PresPlInd1,0.0
0,Vowel,1,Low German,1250,kiesen,virkisen,PresPlInd1,0.0
1,Consonant,1,Low German,1250,ziehen,virZichgin,ppl,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,virZichgin,ppl,12.911148396955392
0,Consonant,1,Low German,1250,kiesen,kiesen,PresPlInd1,0.0
0,Vowel,1,Low German,1250,kiesen,kiesen,PresPlInd1,0.0
0,Consonant,1,Low German,1250,kiesen,kiesen,inf,0.0
0,Vowel,1,Low German,1250,kiesen,kiesen,inf,0.0
0,Consonant,1,Low German,1250,ziehen,verzien,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verzien,PresPlInd1,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,verzien,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verzien,PresPlInd1,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,verzigen,ppl,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verzigen,ppl,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,Verzigen,PastPlSubj3,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,Verzigen,PastPlSubj3,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,verzigen,PastPlSubj3,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verzigen,PastPlSubj3,12.911148396955392
0,Consonant,1,Low German,1250,kiesen,gekoren,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,gekoren,ppl,0.0
0,Consonant,1,Low German,1250,kiesen,kisen,PresSgInd1,0.0
1,Vowel,1,Low German,1250,kiesen,kisen,PresSgInd1,0.0
0,Consonant,1,Low German,1250,kiesen,gekoren,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,gekoren,ppl,0.0
0,Consonant,1,Low German,1250,ziehen,verziet,PresSgInd3,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verziet,PresSgInd3,12.911148396955392
0,Consonant,1,Low German,1250,kiesen,kiesen,PresPlInd1,0.0
0,Vowel,1,Low German,1250,kiesen,kiesen,PresPlInd1,0.0
0,Consonant,1,Low German,1250,kiesen,kiesen,inf,0.0
0,Vowel,1,Low German,1250,kiesen,kiesen,inf,0.0
0,Consonant,1,Low German,1250,ziehen,verzien,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verzien,PresPlInd1,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,virzien,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,virzien,PresPlInd1,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,verziet,PresSgInd3,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verziet,PresSgInd3,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,verziet,PresSgInd3,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verziet,PresSgInd3,12.911148396955392
0,Consonant,1,Low German,1250,kiesen,kiesen,PresPlInd1,0.0
0,Vowel,1,Low German,1250,kiesen,kiesen,PresPlInd1,0.0
0,Consonant,1,Low German,1250,kiesen,kiesen,inf,0.0
0,Vowel,1,Low German,1250,kiesen,kiesen,inf,0.0
0,Consonant,1,Low German,1250,ziehen,verzien,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verzien,PresPlInd1,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,verzien,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verzien,PresPlInd1,12.911148396955392
0,Consonant,1,Low German,1250,kiesen,gekoren,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,gekoren,ppl,0.0
0,Consonant,1,Low German,1250,kiesen,kiesen,PresSgInd1,0.0
1,Vowel,1,Low German,1250,kiesen,kiesen,PresSgInd1,0.0
0,Consonant,1,Low German,1250,kiesen,kiesen,inf,0.0
0,Vowel,1,Low German,1250,kiesen,kiesen,inf,0.0
0,Consonant,1,Low German,1250,ziehen,zuhet,PresSgInd3,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,zuhet,PresSgInd3,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,zuhet,PresSgInd3,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,zuhet,PresSgInd3,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,vercigen,ppl,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,vercigen,ppl,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,firzigen,ppl,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,firzigen,ppl,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,verzihen,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verzihen,PresPlInd1,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,verzigen,ppl,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verzigen,ppl,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,verzihen,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verzihen,PresPlInd1,12.911148396955392
0,Consonant,1,Low German,1250,leihen,lihen,PresPlInd3,9.387816877106937
0,Vowel,1,Low German,1250,leihen,lihen,PresPlInd3,9.387816877106937
0,Consonant,1,Low German,1250,kiesen,irkiesen,PresPlInd1,0.0
0,Vowel,1,Low German,1250,kiesen,irkiesen,PresPlInd1,0.0
0,Consonant,1,Low German,1250,kiesen,irkoerin,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,irkoerin,ppl,0.0
0,Consonant,1,Low German,1250,kiesen,irkorin,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,irkorin,ppl,0.0
0,Consonant,1,Low German,1250,kiesen,irkorin,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,irkorin,ppl,0.0
0,Consonant,1,Low German,1250,kiesen,kiesen,inf,0.0
0,Vowel,1,Low German,1250,kiesen,kiesen,inf,0.0
0,Consonant,1,Low German,1250,kiesen,kysen,inf,0.0
0,Vowel,1,Low German,1250,kiesen,kysen,inf,0.0
0,Consonant,1,Low German,1250,ziehen,verzigen,ppl,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verzigen,ppl,12.911148396955392
0,Consonant,1,Low German,1250,verlieren,virlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1250,verlieren,virlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1250,ziehen,verzihen,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verzihen,PresPlInd1,12.911148396955392
1,Consonant,1,Low German,1250,kiesen,erkosen,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,erkosen,ppl,0.0
0,Consonant,1,Low German,1250,kiesen,gekorn,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,gekorn,ppl,0.0
0,Consonant,1,Low German,1250,ziehen,vercigen,ppl,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,vercigen,ppl,12.911148396955392
0,Consonant,1,Low German,1250,kiesen,irkorin,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,irkorin,ppl,0.0
0,Consonant,1,Low German,1250,ziehen,virzigen,ppl,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,virzigen,ppl,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,verzien,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verzien,PresPlInd1,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,zuit,PresSgInd3,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,zuit,PresSgInd3,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,verzihen,PresPlInd1,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,verzihen,PresPlInd1,12.911148396955392
0,Consonant,1,Low German,1250,kiesen,irkoren,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,irkoren,ppl,0.0
0,Consonant,1,Low German,1250,ziehen,virzihen,inf,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,virzihen,inf,12.911148396955392
0,Consonant,1,Low German,1250,ziehen,ziet,PresSgInd3,12.911148396955392
0,Vowel,1,Low German,1250,ziehen,ziet,PresSgInd3,12.911148396955392
0,Consonant,1,Low German,1250,verlieren,verloes,PastSgInd3,12.774112848225492
0,Vowel,1,Low German,1250,verlieren,verloes,PastSgInd3,12.774112848225492
0,Consonant,1,Low German,1250,verlieren,verluoren,PastPlInd3,12.774112848225492
1,Vowel,1,Low German,1250,verlieren,verluoren,PastPlInd3,12.774112848225492
0,Consonant,1,Low German,1250,verlieren,verloren,ppl,12.774112848225492
0,Vowel,1,Low German,1250,verlieren,verloren,ppl,12.774112848225492
0,Consonant,1,Low German,1250,kiesen,gekoren,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,gekoren,ppl,0.0
0,Consonant,1,Low German,1250,kiesen,kiesen,PresSgInd1,0.0
1,Vowel,1,Low German,1250,kiesen,kiesen,PresSgInd1,0.0
0,Consonant,1,Low German,1250,kiesen,gekoren,ppl,0.0
0,Vowel,1,Low German,1250,kiesen,gekoren,ppl,0.0
0,Consonant,1,High German,1225,leihen,ferlich,impSg.2,9.387816877106937
0,Vowel,1,High German,1225,leihen,ferlich,impSg.2,9.387816877106937
0,Consonant,1,High German,1225,ziehen,zvgen,PastPlInd3,12.911148396955392
1,Vowel,1,High German,1225,ziehen,zvgen,PastPlInd3,12.911148396955392
0,Consonant,1,High German,1240,leihen,lech,PastSgInd3,9.387816877106937
0,Vowel,1,High German,1240,leihen,lech,PastSgInd3,9.387816877106937
0,Consonant,1,High German,1240,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,High German,1240,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,1,High German,1240,kiesen,irchorn,ppl,0.0
0,Vowel,1,High German,1240,kiesen,irchorn,ppl,0.0
0,Consonant,1,High German,1240,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1240,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1240,verlieren,verlvrn,PastPlInd3,12.774112848225492
1,Vowel,1,High German,1240,verlieren,verlvrn,PastPlInd3,12.774112848225492
0,Consonant,1,High German,1240,kiesen,kvrn,PastPlInd3,0.0
1,Vowel,1,High German,1240,kiesen,kvrn,PastPlInd3,0.0
0,Consonant,1,High German,1240,leihen,lichen,inf,9.387816877106937
0,Vowel,1,High German,1240,leihen,lichen,inf,9.387816877106937
0,Consonant,1,High German,1240,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,High German,1240,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,High German,1240,kiesen,erkorn,ppl,0.0
0,Vowel,1,High German,1240,kiesen,erkorn,ppl,0.0
0,Consonant,1,High German,1240,leihen,lihet,PresSgInd3,9.387816877106937
0,Vowel,1,High German,1240,leihen,lihet,PresSgInd3,9.387816877106937
0,Consonant,1,High German,1240,leihen,lichen,inf,9.387816877106937
0,Vowel,1,High German,1240,leihen,lichen,inf,9.387816877106937
0,Consonant,0,High German,1240,fliehen,floch,PastSgInd3,11.081311434367002
0,Vowel,0,High German,1240,fliehen,floch,PastSgInd3,11.081311434367002
0,Consonant,1,High German,1240,kiesen,verkorn,ppl,0.0
0,Vowel,1,High German,1240,kiesen,verkorn,ppl,0.0
0,Consonant,1,High German,1240,kiesen,irkorn,ppl,0.0
0,Vowel,1,High German,1240,kiesen,irkorn,ppl,0.0
0,Consonant,1,High German,1240,ziehen,gezogen,ppl,12.911148396955392
0,Vowel,1,High German,1240,ziehen,gezogen,ppl,12.911148396955392
0,Consonant,1,High German,1240,kiesen,verkiesen,inf,0.0
0,Vowel,1,High German,1240,kiesen,verkiesen,inf,0.0
0,Consonant,1,Low German,1225,verlieren,verlos,PastSgInd3,12.774112848225492
0,Vowel,1,Low German,1225,verlieren,verlos,PastSgInd3,12.774112848225492
0,Consonant,1,Low German,1225,verlieren,urlisin,inf,12.774112848225492
0,Vowel,1,Low German,1225,verlieren,urlisin,inf,12.774112848225492
1,Consonant,0,Low German,1225,fliehen,fluhe,PastSgSubj3,11.081311434367002
0,Vowel,0,Low German,1225,fliehen,fluhe,PastSgSubj3,11.081311434367002
0,Consonant,1,Low German,1225,verlieren,verlusit,PresSgInd3,12.774112848225492
0,Vowel,1,Low German,1225,verlieren,verlusit,PresSgInd3,12.774112848225492
0,Consonant,0,Low German,1225,fliehen,inphlihen,inf,11.081311434367002
0,Vowel,0,Low German,1225,fliehen,inphlihen,inf,11.081311434367002
0,Consonant,1,Low German,1225,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1225,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1225,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1225,verlieren,verlorn,ppl,12.774112848225492
1,Consonant,1,Low German,1225,leihen,verlihin,ppl,9.387816877106937
0,Vowel,1,Low German,1225,leihen,verlihin,ppl,9.387816877106937
0,Consonant,1,Low German,1225,kiesen,verkusit,PresSgInd3,0.0
0,Vowel,1,Low German,1225,kiesen,verkusit,PresSgInd3,0.0
0,Consonant,1,Low German,1225,verlieren,verlisent,PresPlInd3,12.774112848225492
0,Vowel,1,Low German,1225,verlieren,verlisent,PresPlInd3,12.774112848225492
0,Consonant,1,Low German,1225,kiesen,kuren,PastPlInd3,0.0
0,Vowel,1,Low German,1225,kiesen,kuren,PastPlInd3,0.0
0,Consonant,0,Low German,1225,fliehen,vloch,PastSgInd3,11.081311434367002
0,Vowel,0,Low German,1225,fliehen,vloch,PastSgInd3,11.081311434367002
0,Consonant,1,Low German,1225,leihen,verlihe,PresSgSubj3,9.387816877106937
0,Vowel,1,Low German,1225,leihen,verlihe,PresSgSubj3,9.387816877106937
0,Consonant,0,Low German,1225,fliehen,fluhit,PresSgInd3,11.081311434367002
0,Vowel,0,Low German,1225,fliehen,fluhit,PresSgInd3,11.081311434367002
0,Consonant,1,Low German,1225,ziehen,zuhit,PresSgInd3,12.911148396955392
0,Vowel,1,Low German,1225,ziehen,zuhit,PresSgInd3,12.911148396955392
0,Consonant,1,Low German,1225,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,Low German,1225,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,1,Low German,1225,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,Low German,1225,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,1,Low German,1225,leihen,lech,PastSgInd3,9.387816877106937
0,Vowel,1,Low German,1225,leihen,lech,PastSgInd3,9.387816877106937
0,Consonant,1,Low German,1225,kiesen,kus,impSg.2,0.0
0,Vowel,1,Low German,1225,kiesen,kus,impSg.2,0.0
0,Consonant,1,Low German,1225,verlieren,verlisen,inf,12.774112848225492
0,Vowel,1,Low German,1225,verlieren,verlisen,inf,12.774112848225492
0,Consonant,1,Low German,1190,verlieren,verlisen,PresPlInd1,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlisen,PresPlInd1,12.774112848225492
0,Consonant,1,Low German,1190,ziehen,Verzige,PastSgSubj1,12.911148396955392
0,Vowel,1,Low German,1190,ziehen,Verzige,PastSgSubj1,12.911148396955392
0,Consonant,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1190,kiesen,erkorn,ppl,0.0
0,Vowel,1,Low German,1190,kiesen,erkorn,ppl,0.0
0,Consonant,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1190,verlieren,verlure,PastSgSubj3,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlure,PastSgSubj3,12.774112848225492
1,Consonant,0,Low German,1190,fliehen,fluhen,PastPlInd3,11.081311434367002
0,Vowel,0,Low German,1190,fliehen,fluhen,PastPlInd3,11.081311434367002
0,Consonant,1,Low German,1190,kiesen,kos,PastSgInd3,0.0
0,Vowel,1,Low German,1190,kiesen,kos,PastSgInd3,0.0
0,Consonant,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1190,kiesen,erkorn,ppl,0.0
0,Vowel,1,Low German,1190,kiesen,erkorn,ppl,0.0
0,Consonant,1,Low German,1190,ziehen,erzogen,ppl,12.911148396955392
0,Vowel,1,Low German,1190,ziehen,erzogen,ppl,12.911148396955392
0,Consonant,1,Low German,1190,ziehen,gezogen,ppl,12.911148396955392
0,Vowel,1,Low German,1190,ziehen,gezogen,ppl,12.911148396955392
0,Consonant,1,Low German,1190,ziehen,zoch,PastSgInd3,12.911148396955392
0,Vowel,1,Low German,1190,ziehen,zoch,PastSgInd3,12.911148396955392
0,Consonant,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1190,ziehen,gezogen,ppl,12.911148396955392
0,Vowel,1,Low German,1190,ziehen,gezogen,ppl,12.911148396955392
0,Consonant,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1190,ziehen,zvgen,PastPlInd3,12.911148396955392
1,Vowel,1,Low German,1190,ziehen,zvgen,PastPlInd3,12.911148396955392
0,Consonant,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1190,kiesen,erkorn,ppl,0.0
0,Vowel,1,Low German,1190,kiesen,erkorn,ppl,0.0
0,Consonant,1,Low German,1190,kiesen,kiesen,PresPlInd1,0.0
0,Vowel,1,Low German,1190,kiesen,kiesen,PresPlInd1,0.0
0,Consonant,1,Low German,1190,kiesen,erkorn,ppl,0.0
0,Vowel,1,Low German,1190,kiesen,erkorn,ppl,0.0
0,Consonant,1,Low German,1190,verlieren,Verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,Verlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,1,Low German,1190,verlieren,Vurliese,PresSgInd1,12.774112848225492
1,Vowel,1,Low German,1190,verlieren,Vurliese,PresSgInd1,12.774112848225492
0,Consonant,1,Low German,1190,verlieren,uelise,PresSgInd1,12.774112848225492
1,Vowel,1,Low German,1190,verlieren,uelise,PresSgInd1,12.774112848225492
0,Consonant,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Consonant,0,Low German,1190,fliehen,floch,PastSgInd3,11.081311434367002
0,Vowel,0,Low German,1190,fliehen,floch,PastSgInd3,11.081311434367002
0,Consonant,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
0,Vowel,1,Low German,1190,verlieren,verlorn,ppl,12.774112848225492
1,Consonant,0,Low German,1190,fliehen,fluhen,PastPlInd3,11.081311434367002
